"team","two_pp","thr_pp","mis_p","oreb_p","sf_p","ft_p","tov_p","avg_poss","total"
"Furman Paladins",0.252350198046545,0.13638170662746,0.489714307571734,0.295134664262678,0.141352481374259,0.723814308451776,0.164929837179075,71.0526715986211,118.472853079907
"Gallaudet Bison",0.154117120317655,0.184940544381186,0.523998209080027,0.205128205128205,0.107881984222359,0.357142857142857,0.154117120317655,64.885717948718,112.505497831888
"Gardner-Webb Runnin' Bulldogs",0.26773903232683,0.109475323999128,0.487881554655963,0.291637988425085,0.152099424889955,0.618794273354798,0.167970529009487,69.7206036559767,118.516586488136
"George Fox Bruins",0.23737598331621,0.145063100915462,0.540689739775812,0.186046511627907,0.0857191050864091,0.615384615384615,0.131875546286783,75.8290697674419,114.072347538068
"George Mason Patriots",0.280505839132401,0.106258825187018,0.456603715134629,0.317353764728706,0.15584676481104,0.742867543291587,0.185345192537716,63.7745602491096,118.45603368028
"George Washington Revolutionaries",0.243122935234641,0.127894969789924,0.470749386114183,0.254469282429399,0.143337764040336,0.754133065142706,0.174126475411095,70.7646920218536,115.923153059018
"Georgetown Hoyas",0.238358986014576,0.124709983258787,0.516888858348725,0.334972799016909,0.148757325648289,0.716476349719936,0.181738179988939,66.4956959127312,121.045333325932
"Georgia Bulldogs",0.249545904527888,0.117404253542699,0.488947528214911,0.270341670338565,0.15595103979087,0.721492761232686,0.164554438777555,69.3684439330323,117.640316485392
"Georgia Southern Eagles",0.234371795431157,0.135085582931263,0.490230645066858,0.285594175199172,0.124106381516352,0.710405006689429,0.188962928329648,69.5086737840463,117.275733327528
"Georgia State Panthers",0.286964733326274,0.108174154012217,0.5165763462628,0.275612549183933,0.129301782019792,0.753527661619803,0.140416894456665,69.6400001511586,118.143391007775
"Georgia Tech Yellow Jackets",0.256736386819447,0.117266793595472,0.513815850769686,0.309894835276836,0.128954150100328,0.722252457344054,0.181215733873244,67.6808848732219,119.798891515818
"Goldey-Beacom Lightning",0.253204972479229,0.0799594649934408,0.679655452444247,0.277777777777778,0.113275908740708,0.705882352941177,0.0932860424923476,75.0380208333333,121.938184114997
"Gonzaga Bulldogs",0.365500359649607,0.101411559458775,0.437715212619181,0.336528161208018,0.137188138724685,0.729473690122929,0.141863452509945,68.4053979595344,118.367872296219
"Goshen Maple Leafs",0.158454787955787,0.0680123708837679,0.462552654538656,0.206563706563707,0.132698257427852,0.726851851851852,0.305580550672958,72.5559588561776,112.729862147902
"Grambling Tigers",0.281423130973354,0.0793395900018007,0.462564672572847,0.295828927644481,0.156657303077526,0.707762734528452,0.197537568003509,65.9834970363203,117.752226462904
"Grand Canyon Lopes",0.281438086142411,0.102677942598876,0.4528694790549,0.341336658240726,0.186698248739193,0.75697524613601,0.179157195744692,68.6314114594613,120.284095228007
"Green Bay Phoenix",0.242901933862649,0.139999056848331,0.471934250918202,0.275350239259235,0.122845694609014,0.703926357819625,0.18766520831774,63.7744173544405,116.534614455594
"Greensboro College Pride",0.153441784471123,0.136392697307665,0.494423527740286,0.3,0.0340981743269162,0.5,0.340981743269162,58.6541666666667,115.933792711515
"Gwynedd-Mercy",0.2055341575035,0.086274006657031,0.496390914302275,0.0796783625730994,0.0518592430567533,0.527777777777778,0.217270192789437,73.6784885955034,105.7328514309
"Hampton Pirates",0.266109986417376,0.105420218740246,0.509859092514001,0.298613412040448,0.128251412664835,0.72560808358022,0.179621611721356,69.2673609804901,118.926232205781
"Hannibal-Lagrange Trojans",0.159053503845742,0.0992257703259454,0.469236332990301,0.14945652173913,0.0684204798521467,0.6,0.281606097955512,65.8912690217391,107.754218496965
"Hardin-Simmons Cowboys",0.190436259063726,0.122423309398109,0.394475108060575,0.235294117647059,0.074814244632178,0.0909090909090909,0.326462158394958,73.5154117647059,110.861107954955
"Harris-Stowe State Hornets",0.154038301415487,0.0420104458405874,0.574142759821361,0.135135135135135,0.133033078495193,0.736842105263158,0.196048747256075,71.4108108108108,109.92733328287
"Hartford Hawks",0.177429525576941,0.096779741223786,0.596808404213347,0.341463414634146,0.096779741223786,0.333333333333333,0.274209266800727,61.9964459930314,124.200667903859
"Harvard Crimson",0.256994902180433,0.110713876329705,0.469756408932172,0.266577785789663,0.145878388449804,0.696582178407863,0.180413074974182,67.0578096670178,116.37566508663
"Hawai'i Hilo Vulcans",0.27913731877062,0.0881486269801959,0.470126010561045,0.228571428571429,0.117531502640261,0.625,0.205680129620457,68.0668571428571,116.062358857258
"Hawai'i Pacific Sea Warriors",0.244299109094821,0.0763434715921315,0.473329523871216,0.0967741935483871,0.0687091244329184,0.666666666666667,0.213761720457968,65.4934848484848,107.644294944905
"Hawai'i Rainbow Warriors",0.254622322299287,0.116839070333836,0.440020666994131,0.260256550403727,0.154933649154051,0.708678191178602,0.186204898388179,66.7757209961946,115.262060716948
"Heidelberg Student Princes",0.207066299231833,0.0905915059139267,0.582373966589529,0.229166666666667,0.0517665748079581,0.375,0.220007942933822,77.2699375,115.180628947707
"Hendrix College Warriors",0.111191981606669,0.0694949885041681,0.514262914930844,0.128205128205128,0.0833939862050018,0.666666666666667,0.291878951717506,71.947634032634,107.022282296419
"High Point Panthers",0.283447925963489,0.120887131018448,0.473331101504378,0.361817523547694,0.186233891761497,0.772988980722386,0.160935334299774,68.7269751952204,122.483538454759
"Hofstra Pride",0.264747808567622,0.152274271228326,0.467963405304633,0.236690725390421,0.0951906780882049,0.726991238926958,0.159036177093835,65.6655259250316,113.921234028262
"Holy Cross Crusaders",0.266197100895927,0.117308803703816,0.489895449172649,0.237784172252374,0.112078355981153,0.651594199057916,0.169580415820621,64.5345905629659,115.506012557417
"Hood College",0.145427675279654,0.21814151291948,0.479911328422857,0.162162162162162,0.123613523987705,0.529411764705882,0.145427675279654,68.7627027027027,111.252171588935
"Houghton Highlanders",0.192449840231957,0.17961985088316,0.436219637859102,0.166666666666667,0,NA,0.295089755022334,77.9423873873874,110.337908399655
"Houston Christian Huskies",0.289512076937407,0.0706928503367669,0.47349106928552,0.310321733275417,0.151015935011482,0.636955825840422,0.211297353317724,72.4294773892112,119.60092848889
"Houston Cougars",0.296474270689746,0.121846728068392,0.534384801473637,0.367192344248195,0.144468141085899,0.709187543113922,0.140697248753153,63.5000914687321,123.787119007083
"Howard Bison",0.242581213683069,0.117677496045647,0.444901161382864,0.339218239189145,0.167665639313027,0.751904648683572,0.22006308455967,68.7276209785517,119.288859498428
"Howard Payne Yellow Jackets",0.179065342862168,0.0895326714310838,0.47004652501319,0.122448979591837,0.139894799111068,0.52,0.201448510719939,89.3528571428572,107.998784913745
"IUPUI Jaguars",0.308371293085425,0.0510575872190864,0.460562115498974,0.303138776611227,0.140783797440993,0.732355952099102,0.216199567734107,67.4840751886586,117.697436097858
"Idaho State Bengals",0.299312046799749,0.0985435939036119,0.467389559701097,0.299109825933724,0.140475163586721,0.699601554661606,0.168324305820541,64.7783057334566,117.404466981172
"Idaho Vandals",0.260614128045587,0.117122907937566,0.478068163303989,0.236326929768364,0.116627858358489,0.729415530955505,0.176882574494332,64.9218921260811,114.931563213996
"Illinois Fighting Illini",0.300402379465184,0.120667369789513,0.476933105221829,0.355860078380599,0.166201559798603,0.73261720261142,0.151909360662711,69.0777227535303,121.611377493784
"Illinois State Redbirds",0.268825415472816,0.0942237518934235,0.492966646624183,0.28484115957151,0.152905214541645,0.717726337736084,0.175191254087704,64.1139718946492,118.411228261977
"Illinois Tech Scarlet Hawks",0.0738595730213255,0.123099288368876,0.492397153475503,0.261904761904762,0.110789359531988,0.722222222222222,0.35698793626974,81.2352380952381,115.713331066743
"Immaculata",0.173505580896223,0.0809692710849042,0.52051674268867,0.234042553191489,0.109886867900941,0.842105263157895,0.242907813254713,86.4525505319149,112.778627582545
"Incarnate Word Cardinals",0.240665902191707,0.107347280367925,0.467152208173898,0.303963052616591,0.146501726677732,0.725848224514439,0.224697004939294,71.0335176948019,118.636412235056
"Indiana Hoosiers",0.318026734646157,0.074128005522377,0.431828890979514,0.266977642612257,0.154911513891314,0.661036343607466,0.178117815104755,68.0049698123567,115.701296014412
"Indiana State Sycamores",0.26047656428294,0.156042158711119,0.40748459925877,0.236501626797811,0.137197175820333,0.800410133286779,0.164765221388749,70.3142526844183,112.596571946191
"Indiana University Northwest Indiana-Northwest",0.304593437203713,0.0927023504533039,0.701889224860729,0.362068965517241,0.072837561070453,0.272727272727273,0.119188736297105,75.5104910044978,129.12113098853
"Iona Gaels",0.267528085331275,0.122695170606255,0.514993440140203,0.281789387122173,0.128129447026011,0.669676770775785,0.151074427136418,66.5306227150698,118.442057024016
"Iowa Hawkeyes",0.328780213114219,0.092650197290382,0.466115116974162,0.270934732887404,0.146003402047514,0.773113174376952,0.1345253602628,71.5028328468623,116.807428968908
"Iowa State Cyclones",0.306363651110037,0.0994768999462264,0.474579817303595,0.307309603977269,0.154505426709055,0.706231190176686,0.15622975018506,66.5592119745431,119.115554525397
"Jackson State Tigers",0.26933178656881,0.0955150578596159,0.513371760354354,0.345570938688458,0.152978029606791,0.712876860030486,0.193533946456221,68.6728690326375,122.473058084579
"Jacksonville Dolphins",0.280183448140739,0.0976939038098738,0.491809758278811,0.356477752771701,0.153835537507471,0.697784989282111,0.192892924478692,67.2131090474374,121.641557221559
"Jacksonville State Gamecocks",0.298888256735512,0.0805320248259112,0.463228165450945,0.337524364479702,0.155124851175652,0.696402401524625,0.20364364818683,66.1654162930597,120.141694637485
"James Madison Dukes",0.299852025242151,0.119795852180756,0.46353340887484,0.322346154348671,0.151101005320141,0.699518420148813,0.152978888515123,70.9328410173611,118.726118013301
"Jarvis Christian Bulldogs",0.181675976946412,0.0489026184632667,0.488216114794292,0.240802675585284,0.164596951087294,0.780451127819549,0.274357036262746,80.8817089856554,115.774869755401
"John Brown Golden Eagles",0.263197544569344,0.120706292581602,0.462440284479343,0.313725490196078,0.0286382577534554,0.666666666666667,0.291835802322799,70.2766756965944,116.681818170654
"John Jay College Bloodhounds",0.17648239307764,0.0678778434914002,0.543022747931201,0.326086956521739,0.17648239307764,0.615384615384615,0.244360236569041,73.6617391304348,120.822561414692
"Johnson & Wales (NC) Johnson & Wales (Nc)",0.254932136186745,0.0559871766188421,0.474441931027341,0.287526427061311,0.165923276548349,0.683636363636364,0.225579529058253,70.7695414637382,117.686404943953
"Johnson & Wales (RI) Griffins",0.201001185824227,0.12921504802986,0.588646329913809,0.181818181818182,0.0789647515738036,0.363636363636364,0.143572275588734,69.6513303769401,114.139959093043
"Johnson University (TN) Royals",0.237399160310377,0.0527553689578616,0.540742531818082,0.292682926829268,0.0395665267183962,0.5,0.31653221374717,75.8216666666667,118.699580155189
"Johnson University Florida Suns",0.134088326060966,0.0805897202020945,0.542180290250321,0.235117263688692,0.0893612360777658,0.446623093681917,0.3103247433459,79.8455554150151,115.654431593705
"Kansas Christian Falcons",0.188658741160759,0.0628862470535863,0.452780978785821,0.0789473684210526,0.176081491750041,0.75,0.201235990571476,79.5086403508772,108.164344932168
"Kansas City Roos",0.25384198939025,0.125929132861341,0.510630100204984,0.318909117441983,0.132149702048732,0.703024963445247,0.180491645866561,66.7823149915416,120.304257037187
"Kansas Jayhawks",0.326292305669539,0.0837955664877857,0.43013883495062,0.25809271054161,0.1335540540302,0.719128773444472,0.170009199161082,68.8631408924325,114.378996029923
"Kansas State Wildcats",0.251205993518874,0.107219612426782,0.463852862987789,0.31683595245872,0.157189752216181,0.720416276376239,0.216742002007891,68.6310148439311,119.621022315752
"Kean Cougars",0.214532566043525,0.128719539626115,0.386158618878346,0.272727272727273,0.17162605283482,0.541666666666667,0.25743907925223,69.9194545454545,115.847585663504
"Keiser",0.18548594186358,0.0618286472878601,0.655383661251317,0.203703703703704,0.0927429709317901,0.666666666666667,0.173120212406008,80.8686623325453,116.856143374056
"Kennesaw State Owls",0.267862141398483,0.126042924834566,0.488177956380919,0.301497947212242,0.147871795567688,0.669800730304405,0.161917746974475,74.4792980808113,119.187256515613
"Kent State Golden Flashes",0.265538213358261,0.123460554802201,0.494287847851314,0.323806690525923,0.138754742185311,0.74152740900557,0.174558447790348,67.486690722807,119.659980598743
"Kentucky Christian Knights",0.243179467807989,0.100456024173872,0.509056402689123,0.102564102564103,0.0743627543244049,0.725,0.135678873724076,73.8123854166667,106.273352271947
"Kentucky State Thorobreds",0.185517926782914,0.109690487953808,0.538845105911525,0.160143525237865,0.0796544421876422,0.644880174291939,0.193548379798377,78.2877875002767,110.725634263427
"Kentucky Wesleyan Panthers",0.214992294341424,0.094059128774373,0.470295643871865,0.289473684210526,0.100777637972543,0.733333333333333,0.295614404719458,74.4212719298246,117.573910967966
"Kentucky Wildcats",0.302382146956179,0.134598536332889,0.447741053158868,0.284142902610398,0.133326607011215,0.775912664910812,0.145676210735879,73.1527219831487,116.372455419503
"Keystone",0.165598514095974,0.095533285694971,0.633530313036474,0.125671321160043,0.0378057990001285,0.625,0.177710041489132,82.5094024367158,111.017795331668
"King (TN) Tornado",0.21375112773729,0.0719935327078481,0.648710305888778,0.357287449392713,0.106457538171222,0.555769230769231,0.245462065156196,77.1779569096999,128.637456966133
"LSU Shreveport Pilots",0.243094924652305,0.0571988058005423,0.571988058005423,0.219512195121951,0.0857982087008135,0.916666666666667,0.185896118851762,69.9315299334812,114.397611601085
"LSU Tigers",0.266262989945463,0.111801476322724,0.45320772851396,0.301399292988344,0.157985243185317,0.727868395557898,0.190479647929515,69.4864883998035,117.973708589698
"La Salle Explorers",0.270338714056087,0.127619740619602,0.527656976691685,0.273384069116776,0.111716034657805,0.719285986867293,0.142062742693993,67.0449258079426,117.939420871917
"La Sierra Golden Eagles",0.132236635764359,0.102850716705612,0.558332462116182,0.153846153846154,0.102850716705612,0.642857142857143,0.191008473881852,68.0598076923077,108.727900517362
"La Verne Leopards",0.22005074602587,0.0838362694652155,0.540426407084391,0.298290598290598,0.114193832901811,0.348484848484849,0.238584698897103,77.428636039886,119.709195437439
"LaGrange Panthers",0.174903255377222,0.116602170251481,0.466408681005924,0.395348837209302,0.163243038352073,0.785714285714286,0.291505425628703,85.7616970458831,121.26625706154
"Lafayette Leopards",0.248880274027638,0.109577920832279,0.519985367723735,0.243093876539057,0.105030984763786,0.681033627298213,0.177705527490811,65.0274677423764,116.118007483825
"Lake Erie Storm",0.239345601962799,0.119672800981399,0.522703879412663,0.252567394094994,0.051549374658432,0.397727272727273,0.231058576130531,71.0225238445176,116.433023314582
"Lake Superior State Lakers",0.146769910682785,0.117415928546228,0.543048669526303,0.131578947368421,0.09540044194381,0.692307692307692,0.19080088388762,68.1338562753037,109.343583458675
"Lamar Cardinals",0.286125684984166,0.107604397409597,0.482448048012104,0.338279596839602,0.146484770401465,0.726415988915216,0.183302873100792,70.0760630050546,120.596577390812
"Le Moyne Dolphins",0.231289670384436,0.144612769378141,0.496084501495513,0.227171307707511,0.107053590306902,0.754630655399812,0.166316388666203,68.2841395498733,114.535692023119
"LeMoyne-Owen Magicians",0.285696367418896,0.0621079059606295,0.571392734837791,0.30188679245283,0.161480555497637,0.653846153846154,0.136637393113385,80.5050487963565,121.731495682834
"LeTourneau Yellow Jackets",0.187896864111395,0.138196513325635,0.596216731599448,0.255952380952381,0.0327546538277976,0.875,0.197254503387259,68.7986379310345,115.231926625153
"Lehigh Mountain Hawks",0.266306176973878,0.101928315383855,0.46981891215506,0.225535354283288,0.132379568178692,0.720958608191589,0.171426795888624,70.3210849288869,114.185976858011
"Lewis & Clark Pioneers",0.255214974505849,0.100777250383462,0.571825844375766,0.236802413273001,0.0606808606456136,0.708333333333333,0.174903022577076,74.3834251956831,116.340195248777
"Liberty Flames",0.258812439129395,0.155662664059383,0.471257224219005,0.258969463621584,0.111336605451473,0.641563895912411,0.159708295971468,65.3936073275383,115.677722883072
"Life Pacific",0.219000348003207,0.118085985632415,0.486531240623215,0.145779096431394,0.0330480678363944,0.65,0.230078417476183,82.2059348656543,108.674405957141
"Life University Running Eagles",0.284594112521273,0.0948647041737578,0.447219319676287,0.25,0.101640754471883,0.6,0.216833609540018,73.7892987804878,114.515250038322
"Limestone Saints",0.18589554440838,0.0796695190321629,0.584243139569194,0.222222222222222,0.046473886102095,0.714285714285714,0.239008557096489,75.3111111111111,113.529064620832
"Lincoln (MO) Blue Tigers",0.164511390556409,0.101237778803944,0.556807783421693,0.34,0.170838751731656,0.592592592592593,0.253094447009861,79.0218838709677,124.649015152356
"Lindenwood Lions",0.265249481197182,0.0716243378322531,0.496472258500362,0.24511961197934,0.157662553209643,0.724421304854007,0.176452808784164,66.8470230779436,116.74614395236
"Lindsey Wilson College Lindwilson",0.223120132046878,0.089248052818751,0.386741562214588,0.111111111111111,0.133872079228126,0.611111111111111,0.237994807516669,67.2283574879227,107.097663382501
"Linfield College Wildcats",0.180348654294039,0.0905969233368499,0.543018078434659,0.288721804511278,0.0793251324434724,0.721153846153846,0.278835745950768,66.336340632236,117.212453445979
"Lipscomb Bisons",0.296109496436529,0.133657617384443,0.442897497473579,0.233926779679266,0.118600125672941,0.758112839363528,0.143004758711709,69.8219935845639,113.42694956792
"Little Rock Trojans",0.31671295338286,0.0931353001624214,0.455541108852705,0.318662686865692,0.139532978119397,0.730132072751705,0.178565516898981,68.96142454292,118.348785741637
"Long Beach State Beach",0.309350198643725,0.0756822853768385,0.482195674725194,0.327825575026247,0.163922905867949,0.705020113484577,0.174082567908325,71.9671192870702,120.523363252203
"Long Island University Sharks",0.268832987132894,0.077269785612839,0.48304138498185,0.25354411598696,0.129797328955558,0.673782216976409,0.203263335619778,70.5964890120116,116.220482230292
"Longwood Lancers",0.309802495711827,0.0853439592752788,0.477378104235716,0.379086508076934,0.170214900063811,0.677959473627864,0.185639691562226,67.4649041454417,122.837915084886
"Loras Duhawks",0.139406830424892,0.111525464339914,0.613390053869524,0.191489361702128,0.0627330736912014,0.666666666666667,0.209110245637338,71.7324966755319,113.616566796287
"Louisiana Christian Wildcats",0.246458090097825,0,0.42445559961292,0.161290322580645,0.157459335340277,0.869565217391304,0.287534438447462,73.0347297297297,111.590746349848
"Louisiana Ragin' Cajuns",0.293560509108188,0.110874863588159,0.486109324671332,0.312807647475805,0.124426421608392,0.71968028612278,0.169690239686442,69.0322767943635,118.466135866251
"Louisiana Tech Bulldogs",0.277940757090995,0.106826416340025,0.458732809446869,0.347182996241427,0.173483920334544,0.703965860807579,0.185956768619436,66.7154396785264,120.294067183187
"Louisville Cardinals",0.279635760103017,0.0794570719029492,0.467857556743869,0.274750689756088,0.158717177952458,0.739353520671006,0.185191561939606,69.284823018001,117.08591286419
"Lourdes University Lourdes",0.202135601350412,0.086629543435891,0.505339003376031,0.162162162162162,0.0938486720555486,0.769230769230769,0.202135601350412,69.2604365904366,109.00884215683
"Loyola Chicago Ramblers",0.258065897944875,0.120967678610331,0.46301557530732,0.273414803195232,0.13997061027597,0.675525314109133,0.186735007572475,68.3960664276503,116.875476971097
"Loyola Maryland Greyhounds",0.242618827168525,0.109725959491997,0.494950760006346,0.297977878773059,0.129246296726788,0.634234748782029,0.206212895602326,65.2776720996234,118.275473899598
"Loyola Marymount Lions",0.269226241743206,0.128984134260469,0.494522637203496,0.298810903536362,0.127606092438714,0.730296501846291,0.164512614378816,64.8975520899191,118.48517200247
"Loyola New Orleans Wolfpack",0.213748022344033,0.09491258775957,0.522019232677635,0.324324324324324,0.151057063492653,0.72463768115942,0.228398587660627,63.2543914924777,121.013549393452
"Luther Norse",0.156645798440505,0.091376715756961,0.40466831263797,0.162162162162162,0.117484348830378,0.611111111111111,0.326345413417718,76.6059487038059,109.652058908353
"Lynchburg Hornets",0.143428640975701,0.172114369170841,0.430285922927103,0.153846153846154,0.0717143204878505,0.7,0.258171553756262,69.7210817307692,107.571480731776
"Lynn Fighting Knights",0.281718482744743,0.0889637313930767,0.593091542620511,0.375,0.0815500871103203,0.545454545454545,0.207582039917179,67.4432142857143,125.290588378583
"Lyon Scots",0.161711780667759,0.0404279451669396,0.444707396836336,0.184210526315789,0.134759817223132,0.5,0.323423561335517,74.2060964912281,110.503050122968
"Maine Black Bears",0.289704159286911,0.0800783168232891,0.480195806267574,0.23026888151179,0.126371811662629,0.713381489381105,0.169101758973126,67.3118817985539,114.545185301353
"Maine-Presque Isle Owls",0.225485197264643,0.023735283922594,0.569646814142255,0.173076923076923,0.124610240593618,0.714285714285714,0.189882271380752,84.2627375565611,113.335980730386
"Malone Pioneers",0.186240990363855,0.155200825303212,0.543202888561243,0.294117647058824,0.0465602475909637,0.666666666666667,0.263841403015461,64.4326470588235,119.504635483473
"Manhattan Jaspers",0.252478735475128,0.106677893666712,0.510084880284556,0.245740262891884,0.0958401358640355,0.733171858957463,0.193994021469869,68.8324085564018,115.90756667603
"Marist Red Foxes",0.258749927754662,0.107241725278122,0.4576865795609,0.230727286332372,0.122142603011639,0.718829366866918,0.187379182554725,64.2345736617545,113.320001816005
"Marquette Golden Eagles",0.297253124862673,0.129067213928811,0.46623388095615,0.254793802299421,0.113642184681612,0.700043380402017,0.146263419433152,68.2916363804222,115.24598238624
"Marshall Thundering Herd",0.251947409959619,0.114978641914754,0.534855728182904,0.299360860361411,0.130749847753321,0.718319601575617,0.166322058904754,71.2648516618206,119.885368671535
"Mary Baldwin Fighting Squirrels",0.190939844341996,0.0763759377367984,0.623736824850521,0.188679245283019,0.0636466147806654,0.5,0.190939844341996,78.5587735849057,114.563906605198
"Maryland Terrapins",0.260052769230992,0.0928692385292105,0.504950478127192,0.314206045717354,0.173038802933194,0.722932523952171,0.179985649675913,65.5875174628075,121.08969384965
"Maryland-Eastern Shore Hawks",0.253686327090841,0.0858150007817437,0.507626796761917,0.293168982471306,0.137223347253778,0.72437626207974,0.201979485967503,67.7560882878036,118.633095785578
"Marywood Pacers",0.176669917330663,0.108719949126562,0.665909688400191,0.2,0.0271799872816404,0.5,0.176669917330663,73.5835517241379,115.514945946972
"Massachusetts Minutemen",0.307066557927061,0.0993153125989814,0.497064301229231,0.363889673453039,0.160986070823251,0.685382996234578,0.163726568991495,68.0280248762852,122.815881157002
"Massachusetts-Boston Mass. Boston",0.149707078146907,0.149707078146907,0.718593975105156,0.297872340425532,0,NA,0.20958990940567,66.7971088861076,122.759804080464
"Mayville State Comets",0.240531291734225,0.0935399467855318,0.601328229335562,0.191489361702128,0.0467699733927659,0.714285714285714,0.146991344948693,74.8343380614657,112.916078619678
"McMurry War Hawks",0.149643590058002,0.0961994507515727,0.534441393064293,0.285714285714286,0.12826593433543,0.666666666666667,0.288598352254718,93.5556277056277,119.714872046402
"McNeese Cowboys",0.316988787930471,0.114401015034695,0.455102424476951,0.3332545562086,0.166153299897713,0.683087333337466,0.143743364357009,66.2793133587106,119.638889169684
"Medgar Evers Cougars",0.224099370694214,0.0527292636927562,0.369104845849293,0.0625,0.0725027375775397,0.454545454545455,0.316375582156537,75.8592045454545,103.481179997034
"Memphis Tigers",0.277205062667285,0.117048711645094,0.467392404630113,0.333524676239226,0.154819750548833,0.728192717624678,0.18452539649775,71.0346093472795,120.099132598907
"Menlo Oaks",0.269383491826857,0.0538766983653714,0.471421110696999,0.194444444444444,0.1414263332091,0.80952380952381,0.1885684442788,74.2435992063492,112.467607837713
"Mercer Bears",0.305289435774059,0.0963595444102614,0.496533223963777,0.307344502139533,0.128683000628102,0.672888652042712,0.167522678872934,66.2417998433409,119.438788364913
"Merchant Marine Academy Mariners",0.227396501151314,0.0812130361254694,0.600976467328473,0.243243243243243,0.0974556433505633,0.583333333333333,0.178668679476033,61.5664705882353,118.571032743185
"Mercy Mavericks",0.225965444795965,0.0988598820982345,0.607282132889155,0.355555555555556,0.0847370417984867,0.833333333333333,0.240088285095712,70.8072865497076,125.693278667755
"Merrimack Warriors",0.24598770856224,0.108858041062893,0.457768949323753,0.226220373336697,0.1355519430119,0.737179724619613,0.191975380398371,67.9372967225892,114.014202235916
"Miami (OH) RedHawks",0.249203425312601,0.120343249278989,0.467296630023651,0.232325809205057,0.131200739299066,0.71152306584284,0.173300534625217,67.453029684621,114.134457853952
"Miami (OH)-Hamilton Harriers",0.212384464893256,0.0980235991815029,0.473780729377264,0.2,0.032674533060501,0.25,0.294070797544509,61.20975,111.093412405703
"Miami Hurricanes",0.27210878203101,0.128799922080387,0.488937400391965,0.281021863791339,0.108933728569404,0.728234964678647,0.174642716510508,68.9672747051023,117.342254958327
"Michigan State Spartans",0.315173389798723,0.100524627886762,0.487754666532861,0.296023911422416,0.12999655915136,0.71685802474156,0.153233047738973,65.2652766101433,118.668229110868
"Michigan Wolverines",0.261741378449207,0.116779456944785,0.477410476075109,0.302560046800753,0.136968778200556,0.703926085818462,0.189026090377915,68.3164172252721,118.192618004757
"Mid-America Christian Evangels",0.1786771481153,0.163658694997497,0.513246383119473,0.170138888888889,0.0667373567953114,0.767857142857143,0.193327913304928,67.2449087301587,111.564749633251
"Mid-Atlantic Christian Mustangs",0.193458198676785,0.0581788907937601,0.574505950675223,0.216243315508021,0.0677081227262959,0.691176470588235,0.248862125577764,72.6283339630318,114.271328844983
"Middle Georgia State Knights",0.288358030970646,0.041194004424378,0.439402713860032,0.212121212121212,0.054925339232504,0.75,0.288358030970646,72.8261319073084,111.223811945821
"Middle Tennessee Blue Raiders",0.228211936883691,0.108645940263929,0.502104361341543,0.29347826845088,0.14302815670001,0.703962258384265,0.209311823815913,66.6512287311243,119.130221900509
"Midway University Midway",0.229945314123733,0.0978880459272675,0.550556423040649,0.224134199134199,0.0604618370414318,0.727289377289377,0.210450023478251,69.57338365502,114.930164361133
"Milligan Buffaloes",0.262948482856451,0.0691969691727502,0.525896965712902,0.25,0.1107151506764,0.5625,0.179912119849151,72.2575,114.866968826765
"Millsaps Majors",0.228775396075766,0.0842856722384401,0.505714033430641,0.288888888888889,0.0903060773983287,0.733333333333333,0.25285701671532,83.0508888888889,116.19381958585
"Milwaukee Panthers",0.284264362875783,0.112642451270437,0.493459595713025,0.357512284092934,0.150845087208779,0.721483637405459,0.178470721411775,70.5747004878923,121.96822184798
"Milwaukee School Of Engineering Raiders",0.165269623770058,0.0330539247540116,0.561916720818197,0.257142857142857,0.214850510901075,0.769230769230769,0.19832354852407,60.5071868131868,117.341432876741
"Minnesota Golden Gophers",0.282275496202037,0.118474948288177,0.450986713823358,0.304762608402084,0.146841828577891,0.682708640629878,0.179544989002969,66.7375969672314,117.812397589443
"Mississippi College Choctaws",0.171768420594389,0.0660647771516881,0.422814573770804,0.243243243243243,0.138736032018545,0.523809523809524,0.343536841188778,75.6832947232947,114.29206447242
"Mississippi State Bulldogs",0.281938091584588,0.1055819919301,0.470557131725149,0.350636775135263,0.160246621890919,0.661730490151322,0.192186611881518,67.5743190542845,121.051044901227
"Mississippi University For Women Mississippi Univ. For Women",0.120872107843606,0.0864587787850468,0.579928600050483,0.272802197802198,0.0794481021458011,0.569230769230769,0.315561568749836,72.0756401906917,118.226915757477
"Mississippi Valley State Delta Devils",0.233854839464108,0.0709534364198319,0.495005184002299,0.2658372614452,0.130616095957779,0.637674449891123,0.244028274948413,65.0454343015647,117.445783079243
"Missouri Baptist Spartans",0.253550412089579,0.0698328419707596,0.490429487777972,0.215130023640662,0.0983040240077745,0.564102564102564,0.232251557174863,71.1626553415117,114.436832302095
"Missouri State Bears",0.278199840014348,0.0995941695236583,0.483847769916052,0.285931653461129,0.134173438066414,0.698277735636547,0.17644148937149,68.0427838228414,117.225670689196
"Missouri Tigers",0.267977977260759,0.108322301903444,0.481286609373105,0.269125456527881,0.135149065990303,0.784094906641346,0.171712174253773,67.0855616257726,116.444812878138
"Mobile Rams",0.33672133287833,0.0783169309169271,0.416491070333158,0.248706896551724,0.136691427470147,0.479619565217391,0.16917357853256,70.8270944266239,113.739434013112
"Molloy Lions",0.176967886099365,0.0884839430496824,0.486661686773253,0.181818181818182,0.0663629572872618,0.666666666666667,0.294946476832275,67.8089130434783,111.342295004184
